time,gFx,gFy,gFz,TgF
2.068901231,-1.5013,0.0892,0.3996,1.556
2.070037384,-1.5067,0.1110,0.4236,1.569
2.078836615,-1.4960,0.1134,0.4448,1.565
2.080386077,-1.4831,0.1168,0.4502,1.554
2.090408923,-1.4508,0.1271,0.4556,1.526
2.092286461,-1.4102,0.1347,0.4490,1.486
2.099486692,-1.3565,0.1437,0.4367,1.432
2.101093461,-1.2996,0.1425,0.4174,1.372
2.109682923,-1.2372,0.1342,0.3928,1.305
2.110966384,-1.1896,0.1256,0.3677,1.251
2.120162769,-1.1625,0.1275,0.3473,1.220
2.121627538,-1.1363,0.1273,0.3293,1.190
2.130958846,-1.1016,0.1315,0.3034,1.150
2.133254308,-1.0597,0.1259,0.2767,1.102
2.146532923,-1.0105,0.1256,0.2594,1.051
2.148164154,-0.9576,0.1181,0.2513,0.997
2.150217384,-0.8982,0.1105,0.2484,0.938
2.151039846,-0.8488,0.0995,0.2455,0.889
2.160586231,-0.7978,0.0921,0.2459,0.840
2.162438692,-0.7643,0.0876,0.2423,0.807
2.172640461,-0.7396,0.0778,0.2389,0.781
2.173972384,-0.7305,0.0734,0.2179,0.766
2.181722538,-0.7315,0.0841,0.2032,0.764
2.183591923,-0.7273,0.0846,0.2110,0.762
2.192745077,-0.7296,0.0951,0.2222,0.769
2.194509308,-0.7333,0.1030,0.2369,0.777
2.202000769,-0.7369,0.1102,0.2492,0.786
2.203465154,-0.7342,0.1174,0.2599,0.788
2.212381538,-0.7249,0.1093,0.2794,0.785
2.213631461,-0.7222,0.1132,0.2953,0.788
2.228346308,-0.7374,0.1179,0.3012,0.805
2.230177692,-0.7557,0.1261,0.2946,0.821
2.231995923,-0.7596,0.1176,0.3070,0.828
2.233417923,-0.7567,0.1005,0.3277,0.831
2.245276461,-0.7664,0.1119,0.3381,0.845
2.246766846,-0.7685,0.0985,0.3326,0.843
2.252705231,-0.7506,0.0765,0.3400,0.828
2.253872923,-0.7376,0.0683,0.3473,0.818
2.262648384,-0.7443,0.0823,0.3359,0.821
2.264405308,-0.7709,0.1030,0.3183,0.840
2.276989384,-0.7955,0.1034,0.3129,0.861
2.278745769,-0.8119,0.0888,0.3324,0.882
2.283170846,-0.8305,0.0816,0.3476,0.904
2.284421538,-0.8405,0.0880,0.3581,0.918
2.294189154,-0.8456,0.0993,0.3586,0.924
2.295884077,-0.8334,0.1009,0.3584,0.913
2.303792538,-0.8156,0.0975,0.3571,0.896
2.305438692,-0.8011,0.0932,0.3637,0.885
2.314224077,-0.7792,0.0878,0.3661,0.865
