time,gFx,gFy,gFz,TgF
1.959193692,-0.0343,-0.0536,0.9667,0.969
1.967873385,-0.0282,-0.0555,0.9589,0.961
1.969535539,-0.0252,-0.0551,0.9635,0.965
1.978086539,-0.0240,-0.0609,0.9610,0.963
1.979694231,-0.0301,-0.0634,0.9582,0.961
1.988693154,-0.0343,-0.0578,0.9554,0.958
1.989939923,-0.0355,-0.0570,0.9550,0.957
1.998724231,-0.0418,-0.0543,0.9640,0.966
1.999864539,-0.0482,-0.0592,0.9684,0.971
2.008831308,-0.0392,-0.0644,0.9769,0.980
2.010308,-0.0345,-0.0719,0.9829,0.986
2.019662615,-0.0338,-0.0770,0.9889,0.992
2.021710692,-0.0318,-0.0770,0.9980,1.001
2.035833,-0.0362,-0.0825,1.0048,1.009
2.037610462,-0.0355,-0.0821,1.0111,1.015
2.039583539,-0.0392,-0.0856,1.0195,1.024
2.040820769,-0.0420,-0.0817,1.0214,1.026
2.049342846,-0.0413,-0.0851,1.0321,1.036
2.051203692,-0.0420,-0.0858,1.0395,1.044
2.062704539,-0.0511,-0.0849,1.0390,1.044
2.064147385,-0.0565,-0.0881,1.0314,1.037
2.070175231,-0.0602,-0.0861,1.0216,1.027
2.071279462,-0.0606,-0.0795,1.0178,1.023
2.080283077,-0.0629,-0.0795,1.0153,1.020
2.082005769,-0.0638,-0.0800,1.0097,1.015
2.090947769,-0.0690,-0.0741,1.0116,1.017
2.092070462,-0.0653,-0.0749,1.0067,1.012
2.100938539,-0.0658,-0.0716,1.0036,1.008
2.102238462,-0.0672,-0.0719,1.0018,1.007
2.115792308,-0.0648,-0.0702,0.9987,1.003
2.117721077,-0.0599,-0.0712,0.9985,1.003
2.120900769,-0.0641,-0.0688,0.9972,1.002
2.122390154,-0.0636,-0.0678,0.9990,1.003
2.132797462,-0.0667,-0.0719,0.9960,1.001
2.134640616,-0.0623,-0.0704,0.9985,1.003
2.141546846,-0.0611,-0.0724,0.9953,1.000
2.142918692,-0.0599,-0.0672,0.9975,1.002
2.151789,-0.0611,-0.0724,0.9936,0.998
2.153450616,-0.0594,-0.0648,0.9955,0.999
2.162122462,-0.0623,-0.0709,0.9911,0.996
2.163565616,-0.0597,-0.0707,0.9916,0.996
2.171917231,-0.0602,-0.0737,0.9906,0.995
2.173130462,-0.0592,-0.0714,0.9869,0.991
2.183413154,-0.0553,-0.0683,0.9874,0.991
2.184587846,-0.0560,-0.0704,0.9845,0.989
2.192511616,-0.0580,-0.0675,0.9853,0.989
2.193781769,-0.0567,-0.0688,0.9850,0.989
2.203409923,-0.0555,-0.0732,0.9894,0.994
2.205130231,-0.0565,-0.0712,0.9906,0.995
2.219895077,-0.0531,-0.0739,0.9901,0.994
2.221814154,-0.0553,-0.0749,0.9931,0.997
2.222805769,-0.0572,-0.0741,0.9899,0.994
2.223533539,-0.0614,-0.0761,0.9929,0.998
2.233480846,-0.0602,-0.0739,0.9950,1.000
2.235365462,-0.0618,-0.0788,0.9943,0.999
2.245413462,-0.0662,-0.0765,0.9936,0.999
2.246865539,-0.0643,-0.0817,0.9909,0.996
2.253359308,-0.0678,-0.0802,0.9918,0.997
2.254502923,-0.0670,-0.0846,0.9967,1.003
2.264385154,-0.0641,-0.0834,0.9978,1.003
2.266426923,-0.0670,-0.0834,0.9982,1.004
2.274850077,-0.0646,-0.0895,0.9992,1.005
2.276186,-0.0636,-0.0861,0.9982,1.004
2.284066462,-0.0614,-0.0878,0.9987,1.004
2.285519616,-0.0629,-0.0881,1.0011,1.007
2.299686231,-0.0634,-0.0886,0.9997,1.006
2.301552539,-0.0587,-0.0878,0.9999,1.005
2.304505923,-0.0629,-0.0844,0.9975,1.003
2.306028462,-0.0606,-0.0849,0.9987,1.004
2.315608923,-0.0648,-0.0881,0.9997,1.006
2.317524692,-0.0626,-0.0902,0.9955,1.002
2.325360539,-0.0626,-0.0846,0.9985,1.004
2.327041154,-0.0609,-0.0863,0.9957,1.001
2.335272846,-0.0621,-0.0834,0.9934,0.999
2.337311616,-0.0618,-0.0837,0.9929,0.998
2.345375077,-0.0611,-0.0832,0.9931,0.998
2.346806231,-0.0592,-0.0858,0.9941,1.000
2.356114616,-0.0578,-0.0800,0.9929,0.998
2.357392616,-0.0609,-0.0853,0.9918,0.997
2.366165462,-0.0602,-0.0821,0.9985,1.004
2.367929077,-0.0585,-0.0821,0.9911,0.996
2.378139308,-0.0574,-0.0827,0.9967,1.002
2.379657154,-0.0553,-0.0778,0.9936,0.998
2.386356385,-0.0582,-0.0783,0.9997,1.004
2.387415846,-0.0567,-0.0795,0.9946,0.999
2.396367462,-0.0557,-0.0744,0.9967,1.001
2.397800462,-0.0565,-0.0746,0.9906,0.995
2.406892385,-0.0543,-0.0751,0.9938,0.998
2.408078,-0.0523,-0.0737,0.9941,0.998
2.417267077,-0.0538,-0.0707,0.9916,0.996
2.418979385,-0.0499,-0.0641,0.9880,0.991
2.432682231,-0.0487,-0.0604,0.9923,0.995
2.434546846,-0.0497,-0.0626,0.9889,0.992
2.437370616,-0.0494,-0.0563,0.9911,0.994
2.438523231,-0.0516,-0.0567,0.9899,0.993
2.447325385,-0.0487,-0.0514,0.9894,0.992
2.449384616,-0.0511,-0.0534,0.9885,0.991
2.457630539,-0.0545,-0.0572,0.9909,0.994
2.459144,-0.0529,-0.0585,0.9941,0.997
2.467870231,-0.0553,-0.0590,1.0011,1.004
2.469830077,-0.0523,-0.0602,1.0011,1.004
2.478392846,-0.0557,-0.0665,1.0018,1.006
2.479754462,-0.0541,-0.0660,1.0024,1.006
2.488413769,-0.0562,-0.0626,1.0080,1.011
2.489688616,-0.0541,-0.0604,1.0065,1.010
2.498566539,-0.0538,-0.0609,1.0036,1.007
2.499633769,-0.0538,-0.0580,1.0070,1.010
2.508600385,-0.0516,-0.0621,1.0070,1.010
2.509926308,-0.0538,-0.0567,1.0029,1.006
2.518818308,-0.0543,-0.0563,1.0055,1.009
2.520773539,-0.0590,-0.0527,1.0043,1.007
2.534938846,-0.0646,-0.0514,1.0014,1.005
2.536678077,-0.0616,-0.0583,1.0080,1.012
2.540131308,-0.0718,-0.0634,1.0031,1.008
2.541942769,-0.0748,-0.0583,1.0006,1.005
2.549238,-0.0736,-0.0653,1.0011,1.006
2.550736923,-0.0776,-0.0680,1.0006,1.006
2.561925154,-0.0755,-0.0685,1.0024,1.008
2.563417154,-0.0780,-0.0741,1.0011,1.007
