time,gFx,gFy,gFz,TgF
1.137684308,-1.0425,-0.0665,0.3703,1.108
1.146526462,-1.0567,-0.0531,0.3920,1.128
1.147784462,-1.0660,-0.0504,0.4113,1.144
1.157124308,-1.0533,-0.0580,0.4253,1.137
1.158285385,-1.0482,-0.0529,0.4267,1.133
1.167150923,-1.0460,-0.0418,0.4500,1.139
1.168758616,-1.0492,-0.0294,0.4632,1.147
1.18272,-1.0496,-0.0189,0.4686,1.150
1.184643154,-1.0382,-0.0157,0.4683,1.139
1.187065616,-1.0166,-0.0133,0.4429,1.109
1.188041385,-0.9952,-0.0216,0.4055,1.075
1.197437923,-0.9702,-0.0262,0.3574,1.034
1.198977,-0.9570,-0.0223,0.2976,1.002
1.211989616,-0.9495,-0.0164,0.2411,0.980
1.213684462,-0.9512,-0.0136,0.2154,0.975
1.218326693,-0.9470,-0.0231,0.1939,0.967
1.219411693,-0.9407,-0.0336,0.1858,0.959
1.227771385,-0.9519,-0.0375,0.1922,0.972
1.229811308,-0.9761,-0.0282,0.1954,0.996
1.238460539,-1.0098,-0.0115,0.1984,1.029
1.239516847,-1.0322,0.0024,0.1942,1.050
1.249009847,-1.0499,0.0147,0.1898,1.067
1.25001077,-1.0489,0.0257,0.1891,1.066
1.263172923,-1.0306,0.0231,0.1776,1.046
1.264828847,-0.9998,0.0154,0.1798,1.016
1.268756231,-0.9707,0.0117,0.1963,0.990
1.269787077,-0.9467,0.0079,0.2137,0.971
1.279829462,-0.9236,0.0145,0.2433,0.955
1.281611154,-0.9011,0.0189,0.2853,0.945
1.289772,-0.8879,0.0130,0.3307,0.948
1.290762462,-0.8777,0.0128,0.3684,0.952
1.299524385,-0.8674,0.0189,0.3896,0.951
1.301390616,-0.8552,0.0231,0.3931,0.941
1.31099377,-0.8517,0.0250,0.3957,0.940
1.312608923,-0.8610,0.0266,0.4106,0.954
1.320194308,-0.8745,0.0245,0.4180,0.970
1.321484231,-0.8757,0.0238,0.4111,0.968
1.330431385,-0.8664,0.0147,0.3933,0.952
1.332055154,-0.8559,0.0077,0.3603,0.929
1.342390923,-0.8603,0.0128,0.3498,0.929
1.343626923,-0.8657,0.0191,0.3581,0.937
1.350719693,-0.8735,0.0277,0.3608,0.945
1.351744847,-0.8869,0.0284,0.3500,0.954
1.360691923,-0.8971,0.0262,0.3319,0.957
1.361708693,-0.9045,0.0231,0.3217,0.960
1.371227308,-0.9008,0.0186,0.3146,0.954
1.372309539,-0.8977,0.0133,0.3114,0.950
1.381900154,-0.8938,0.0077,0.3007,0.943
1.383671231,-0.8911,0.0073,0.2846,0.935
1.394425231,-0.8945,0.0096,0.2604,0.932
1.396164,-0.8911,0.0117,0.2520,0.926
1.402766077,-0.8903,0.0122,0.2531,0.926
1.403659616,-0.8952,0.0166,0.2713,0.936
1.411517077,-0.8911,0.0194,0.2897,0.937
1.412817308,-0.8901,0.0184,0.3019,0.940
1.422426,-0.8838,0.0189,0.3139,0.938
1.423801539,-0.8911,0.0103,0.3633,0.962
1.432100693,-0.8850,0.0045,0.4218,0.980
1.434109693,-0.8633,0.0113,0.4441,0.971
1.444755,-0.8265,0.0150,0.4327,0.933
1.446768154,-0.7951,0.0147,0.4055,0.893
1.452315385,-0.7701,0.0169,0.3766,0.857
1.453597462,-0.7545,0.0194,0.3581,0.835
1.463619847,-0.7413,0.0110,0.3312,0.812
1.465505308,-0.7294,0.0082,0.2963,0.787
1.472851847,-0.7273,0.0066,0.2706,0.776
1.474280154,-0.7384,0.0191,0.2548,0.781
1.483078077,-0.7631,0.0238,0.2687,0.809
1.485265077,-0.7826,0.0238,0.2836,0.833
1.493324154,-0.7953,0.0115,0.2809,0.844
1.494999077,-0.7887,0.0057,0.2897,0.840
1.503502616,-0.7709,-0.0118,0.3081,0.830
1.504824923,-0.7398,-0.0199,0.3244,0.808
1.513807231,-0.7066,-0.0292,0.3295,0.780
1.515739385,-0.6800,-0.0264,0.3200,0.752
1.528180923,-0.6709,-0.0282,0.2997,0.735
1.529872154,-0.6600,-0.0341,0.2932,0.723
1.53428777,-0.6548,-0.0414,0.2909,0.718
1.53533577,-0.6509,-0.0460,0.3041,0.720
1.544828385,-0.6516,-0.0467,0.3178,0.726
1.546015385,-0.6560,-0.0578,0.3246,0.734
1.555229308,-0.6623,-0.0623,0.3302,0.743
1.556340847,-0.6714,-0.0656,0.3129,0.744
1.564834077,-0.6800,-0.0583,0.2831,0.739
1.566565462,-0.6874,-0.0509,0.2662,0.739
1.581701462,-0.7047,-0.0426,0.2620,0.753
1.583542154,-0.7286,-0.0323,0.2638,0.776
1.585093462,-0.7420,-0.0233,0.2716,0.791
1.586166154,-0.7506,-0.0187,0.2772,0.800
1.595270462,-0.7520,-0.0223,0.2824,0.804
1.597186231,-0.7520,-0.0329,0.2782,0.803
1.605829231,-0.7443,-0.0424,0.2948,0.802
1.607210616,-0.7282,-0.0563,0.3188,0.797
1.61606377,-0.7249,-0.0807,0.3176,0.796
1.617822154,-0.7531,-0.0846,0.3254,0.825
1.628597154,-0.7943,-0.0639,0.3435,0.868
1.630155847,-0.8310,-0.0543,0.3623,0.908
1.636654385,-0.8544,-0.0492,0.3684,0.932
1.637865,-0.8647,-0.0443,0.3617,0.938
1.646812847,-0.8679,-0.0490,0.3274,0.929
1.647964,-0.8620,-0.0480,0.3244,0.922
1.663624462,-0.8691,-0.0369,0.3556,0.940
1.666196,-0.8742,-0.0229,0.3920,0.958
1.667387,-0.8686,-0.0194,0.4238,0.967
1.668297539,-0.8745,-0.0243,0.4432,0.981
1.678999385,-0.8862,-0.0334,0.4609,0.999
1.680909923,-0.9375,-0.0414,0.4693,1.049
1.687305,-1.0169,-0.0529,0.4781,1.125
1.688679077,-1.1070,-0.0668,0.4856,1.211
1.697449923,-1.1806,-0.0846,0.4868,1.280
1.698993847,-1.2468,-0.0966,0.4761,1.338
1.711584231,-1.2956,-0.0954,0.4534,1.376
1.713387923,-1.3324,-0.0805,0.4334,1.403
1.717882385,-1.3513,-0.0580,0.4258,1.418
1.718956154,-1.3569,-0.0357,0.4304,1.424
1.728627847,-1.3480,-0.0001,0.4519,1.422
1.730097693,-1.3259,0.0313,0.4749,1.409
1.738211,-1.2998,0.0553,0.4915,1.391
1.739393385,-1.2688,0.0736,0.5049,1.368
1.748362462,-1.2500,0.0909,0.5105,1.353
1.749604616,-1.2314,0.1112,0.5035,1.335
1.763424923,-1.2148,0.1195,0.4807,1.312
1.765379847,-1.2001,0.1275,0.4419,1.285
1.768821308,-1.1889,0.1335,0.3957,1.260
1.770093616,-1.1874,0.1422,0.3517,1.247
1.779054385,-1.1982,0.1493,0.3058,1.246
1.780569154,-1.2121,0.1533,0.2667,1.251
1.789981847,-1.2483,0.1477,0.2394,1.280
1.791320231,-1.2773,0.1364,0.2276,1.305
1.799924077,-1.2971,0.1312,0.2098,1.321
1.801688616,-1.3199,0.1594,0.1993,1.344
1.810999923,-1.3350,0.1980,0.2068,1.365
1.812810231,-1.3541,0.2449,0.2284,1.395
1.820438,-1.3800,0.2876,0.2636,1.434
1.82166,-1.4032,0.3184,0.3134,1.473
1.830604154,-1.4263,0.3504,0.3682,1.514
1.832207923,-1.4335,0.3746,0.4255,1.541
1.840095154,-1.4076,0.3827,0.4717,1.533
1.841371308,-1.3692,0.3758,0.5042,1.507
1.850183693,-1.3392,0.3592,0.5196,1.481
1.851326308,-1.3098,0.3406,0.5157,1.448
1.863248847,-1.2956,0.3259,0.4966,1.425
1.864773,-1.2744,0.3003,0.4763,1.393
1.87094877,-1.2509,0.2793,0.4688,1.365
1.872290308,-1.2292,0.2475,0.4581,1.335
1.880741847,-1.2138,0.2255,0.4609,1.318
